p_id,name,price,colour,brand,ratingcount,avg_rating,brand_id,occasion,pattern,print or pattern type,fabric,wash care,sustainable,body or garment size,length
17761856,Athena Women Peach Printed T-shirt with Shorts,2399.0,Peach,Athena,0.0,0.0,95,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18121946,Athena Women Elegant Lavender Solid Noughties Spaghetti Jumpsuit,2799.0,Lavender,Athena,0.0,0.0,95,Casual,Solid,Solid,Polyester,Hand Wash,Regular,Garment Measurements in,Regular
15301014,Athena Women Pretty Pink Sleek Jumpsuit,2799.0,Pink,Athena,0.0,0.0,95,Casual,Solid,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
11637516,Athena Women Red Solid A-Line Midi Skirt With Front Frill Detail,1499.0,Red,Athena,20.0,3.3,95,Party,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Midi
14164130,Athena Women Lime Green Solid Cotton Jumpsuit,2499.0,Lime Green,Athena,2.0,2.5,95,Casual,Solid,Solid,Cotton,Hand Wash,Regular,Garment Measurements in,Regular
17256464,Athena Women Blue Shorts,1499.0,Blue,Athena,0.0,0.0,95,Casual,Solid,Solid,Polyester,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
14164138,Athena Women Beige Solid Cotton Jumpsuit,2499.0,Beige,Athena,0.0,0.0,95,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
12086090,Athena Women Pink Solid Midi Pencil Skirt,1299.0,Pink,Athena,54.0,3.9629629630000003,95,Casual,Solid,Solid,Polyester,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Midi
13010496,Athena Women Lime Green Solid Denim Pencil Skirt,1999.0,Lime Green,Athena,47.0,4.0425531910000005,95,Casual,Solid,Solid,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Knee Length
11151706,Athena Women Fuchsia Pink Solid Sweatshirt,1799.0,Fuchsia,Athena,52.0,3.730769231,95,Casual,Solid,Striped,Fleece,Machine Wash,Regular,Garment Measurements in,Regular
15900666,Athena Women Teal & Beige T-shirt with Trousers,2999.0,Teal,Athena,0.0,0.0,95,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19405492,Athena Black & Coral Printed Basic Jumpsuit,3499.0,Black,Athena,0.0,0.0,95,Casual,Printed,Solid,Polyester,Hand Wash,Regular,Garment Measurements in,Regular
17132226,Athena Women Stunning Blue Self-Design Bustier Top,1699.0,Blue,Athena,41.0,4.146341463,95,Casual,Self Design,Self Design,Polyester,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Crop
