p_id,name,price,colour,brand,ratingcount,avg_rating,description,brand_id,occasion,pattern,print or pattern type,fabric,wash care,sustainable,body or garment size,length
14447490,Dupatta Bazaar Beige & White Ethnic Motifs Embroidered Dupatta with Mirror Work,999.0,Beige,Dupatta Bazaar,0.0,0.0,"Beige and white ethnic motifs embroidered dupatta mirror work,  embellished borderLength:&nbsp;2.35 metresWidth:&nbsp;0.9 metersPoly chiffon  Hand wash",242,Daily,Embroidered,Ethnic Motifs,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
1442725,Dupatta Bazaar Magenta Phulkari Embroidered Dupatta,1199.0,Magenta,Dupatta Bazaar,0.0,0.0,"Magenta phulkari embroidered&nbsp;dupatta, has a taping along the borderLength: 2.1 metres Width: 0.9 metreChiffon blendDry-clean",242,Daily,Embroidered,Geometric,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15991956,Dupatta Bazaar Brown & Gold-Toned Embroidered Dupatta with Gotta Patti,1199.0,Brown,Dupatta Bazaar,0.0,0.0,"Brown and gold-toned floral embroidered dupatta gotta patti,  embellished borderLength:&nbsp;2.4 metresWidth: 0.9 metresSilk BlendDry clean",242,Party,Embroidered,Floral,Silk Blend,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
15043258,Dupatta Bazaar Sea Green & White Embroidered Dupatta with Sequinned,1099.0,Sea Green,Dupatta Bazaar,0.0,0.0,"Sea green and white floral embroidered dupatta sequinned,  fringed borderLength: 2.25 mtrWidth: 0.9 mtrNet  Dry clean",242,Daily,Embroidered,Floral,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
2170210,Dupatta Bazaar Cream-Coloured Chikankari Embroidered Dupatta,1599.0,Cream,Dupatta Bazaar,0.0,0.0,"Cream-coloured chikankari embroidered dupatta, has lace taping along the borderCotton blendMachine-washLength: 2.25 metresWidth: 1 metre",242,Party,Embroidered,Floral,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15043252,Dupatta Bazaar Grey & Silver Ethnic Motifs Embroidered Dupatta with Zari Detail,1399.0,Grey,Dupatta Bazaar,5.0,4.0,"Grey and silver ethnic motifs embroidered dupatta zari, fringed borderLength: 2.25 mtrWidth: 0.9 mtrNet  Dry clean",242,Daily,Embroidered,Ethnic Motifs,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
18652526,Dupatta Bazaar Peach-Coloured & Gold-Toned Ethnic Motifs Printed Khari Print Dupatta,1299.0,Peach,Dupatta Bazaar,0.0,0.0,"Peach-coloured and gold-toned ethnic motifs printed dupatta has khari print technique,,  embellished borderHand WashLength:  Width:",242,Daily,Printed,Ethnic Motifs,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11631678,Dupatta Bazaar Yellow & White Embroidered Net Dupatta,1099.0,Yellow,Dupatta Bazaar,13.0,4.461538462,Yellow and white embroidered dupatta and has anembroidered borderLength: 2.3 mWidth: 0.9 mMaterial: Cotton Blend Hand Wash,242,Daily,Embroidered,Floral,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12967812,Dupatta Bazaar Black Printed Kalamkari Dupatta,1099.0,Black,Dupatta Bazaar,0.0,0.0,"Black printed Dupatta, has kalamkari technique, and has a tasselled borderMaterial: Silk Blend  Hand WashLength: 2.3metresWidth: 0.9metre",242,Daily,Printed,Ethnic Motifs,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11631714,Dupatta Bazaar Red & Gold-Coloured Woven Design Banarasi Silk Dupatta,1499.0,Red,Dupatta Bazaar,7.0,4.714285714,"Red and gold-coloured woven design dupatta, zari ornamnetation, and has a tasselled borderMaterial: Banarasi Silk BlendDry CleanLength: 2.3 mWidth: 0.9 m",242,Party,Woven Design,Ethnic Motifs,Silk Blend,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
15991994,Dupatta Bazaar Navy Blue & Yellow Ethnic Motifs Embroidered Dupatta with Phulkari,999.0,Navy Blue,Dupatta Bazaar,0.0,0.0,"Navy blue and yellow ethnic motifs embroidered dupatta ,has phulkari, embellished borderPoly ChiffonDry Clean OnlyLength: 2.4 mWidth: 0.9 m",242,Party,Embroidered,Ethnic Motifs,Poly Chiffon,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
9452599,Dupatta Bazaar Beige Embroidered Dupatta,899.0,Beige,Dupatta Bazaar,40.0,4.4,"Beige embroidered dupatta, thread work, solid borderLength:2.40mWidth:0.9mNetHand-wash",242,Party,Embroidered,Floral,Net,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
7241433,Dupatta Bazaar White & Gold-Coloured Embroidered Dupatta,899.0,White,Dupatta Bazaar,67.0,4.358208955,"White and gold-coloured embroidered dupatta, has tasselled borderOrganzaHand-washLength: 2.4 metersWidth: 0.9 meter",242,Daily,Embroidered,Floral,Organza,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
7241415,Dupatta Bazaar Maroon & Gold-Coloured Embroidered Dupatta,899.0,Maroon,Dupatta Bazaar,105.0,4.20952381,"Maroon and gold-coloured embroidered dupatta, has tasselled borderLength: 2.4 mtrsWidth: 0.9 mtrsOrganzaDry-clean",242,Daily,Solid,Floral,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
7241410,Dupatta Bazaar Blue & Gold-Coloured Embroidered Dupatta,899.0,Blue,Dupatta Bazaar,18.0,3.888888889,"Blue and gold-coloured embroidered dupatta, has tasselled borderLength: 2.4 mtrsWidth: 0.9 mtrsOrganzaDry-clean",242,Daily,Embroidered,Floral,Organza,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
1791172,Dupatta Bazaar White Phulkari Hand-Embroidered Dupatta,899.0,White,Dupatta Bazaar,23.0,3.6956521739999997,"White phulkari dupatta with hand-embroidery, lace taping along the borderLength: 2.35 metresWidth: 1 metreChiffonHand-wash",242,Party,Embroidered,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17662818,Dupatta Bazaar Women Fuchsia Bandhani Print Kota Doria Dupatta,1099.0,Fuchsia,Dupatta Bazaar,0.0,0.0,Fuchsia bandhini printed Kota Doria dupattaSize: 2.4 m x 0.9 mCotton blendHand Wash,242,Party,Printed,Bandhani,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15799304,Dupatta Bazaar Peach-Coloured & Yellow Digital Printed Dupatta,1099.0,Peach,Dupatta Bazaar,0.0,0.0,"Peach-coloured and yellow abstract printed dupatta,  fringed borderCotton BlendHandwashLength : 2.4 mWidth 0.9 m",242,Party,Printed,Abstract,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15799298,Dupatta Bazaar Black & Green Ethnic Motifs Printed Dupatta,1099.0,Black,Dupatta Bazaar,0.0,0.0,"Black and green ethnic motifs printed dupatta,  fringed borderCotton BlendHandwashLength:2.4 metersWidth: 0.9 meter",242,Party,Printed,Ethnic Motifs,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18207268,Dupatta Bazaar Purple Checkered  Woven Design Organza Dupatta,799.0,Purple,Dupatta Bazaar,0.0,0.0,"Purple checked woven design dupatta,  tasselled borderOrganzaHand washLength: 2.40 mWidth: 90 cm",242,Party,Woven Design,Checked,Organza,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18207328,Dupatta Bazaar Gold-Toned & Silver-Toned Woven Design Organza Dupatta,799.0,Gold,Dupatta Bazaar,3.0,4.333333333,"Gold-toned and silver-toned checked woven design dupatta,  tasselled borderLength: 2.40 mWidth: 90 cmOrganzaHand Wash",242,Party,Woven Design,Checked,Organza,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18207322,Dupatta Bazaar Green & Gold-Toned Woven Design Organza Dupatta,799.0,Green,Dupatta Bazaar,0.0,0.0,"Green and gold-toned checked woven design dupatta,  tasselled borderOrganza&nbsp;Hand washLength: 2.40 mWidth: 90 cm",242,Party,Woven Design,Checked,Organza,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10435910,Dupatta Bazaar Beige & Gold-Toned Solid Dupatta,599.0,Beige,Dupatta Bazaar,25.0,3.88,"Beige and Gold-toned solid Dupatta, has a tasselled borderCotton SilkMachine-washLength: 2.40 mWidth: 90 cm",242,Daily,Solid,Solid,Cotton Silk,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17662886,Dupatta Bazaar Fuchsia Pink Poly Chiffon Dupatta,599.0,Fuchsia,Dupatta Bazaar,0.0,0.0,"Fuchsia pink solid dupatta, embellished borderLength:&nbsp;2.4 mWidth:0.9 mPoly chiffonMachine Wash",242,Party,Solid,Solid,Poly Chiffon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11514822,Dupatta Bazaar Blue & Green Printed Dupatta,899.0,Blue,Dupatta Bazaar,5.0,5.0,Blue and Green printed Dupatta and has a tasselled borderMaterial: Art Silk Hand WashLength:&nbsp;2.30 mWidth:&nbsp;0.9 m,242,Party,Printed,Ethnic Motifs,Art Silk,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19171288,Dupatta Bazaar Beige & Grey Ethnic Motifs Printed Art Silk Dupatta,899.0,Beige,Dupatta Bazaar,0.0,0.0,"Beige and grey ethnic motifs printed dupatta,  tasselled borderHand Wash2.40 meters * 0.90 meters",242,Daily,Printed,Ethnic Motifs,Art Silk,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14447488,Dupatta Bazaar Brown & Black Woven Design Dupatta,899.0,Brown,Dupatta Bazaar,0.0,0.0,"Brown and black polka dot woven design dupatta,  fringed borderCotton blend  Hand washLength:  Width:",242,Party,Woven Design,Polka Dots,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
1411010,Dupatta Bazaar Beige Striped Chanderi Cotton Silk Dupatta,449.0,Beige,Dupatta Bazaar,6.0,2.833333333,"Beige striped dupatta,&nbsp;has a zari border and&nbsp;tassels&nbsp;on both endsChanderi cotton&nbsp;silkHand-washLength: 2.3 metres Width: 0.8 metre",242,Casual,Solid,Striped,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15514560,Dupatta Bazaar Beige & Pink Embroidered Organza Dupatta with Zardozi,2999.0,Beige,Dupatta Bazaar,0.0,0.0,"Beige and pink floral embroidered dupatta zardozi,  embellished borderOrganza  Dry cleanLength: 2.40 mWidth: 0.9 m",242,Party,Embroidered,Floral,Organza,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
15514544,Dupatta Bazaar Fuchsia & Gold-Toned Printed Bandhani Dupatta with Gotta Patti,1499.0,Fuchsia,Dupatta Bazaar,5.0,3.8,"Fuchsia and gold-toned bandhani printed dupatta has bandhani technique, gotta patti,  embellished borderLength: 2.40 mWidth: 0.9 mPoly georgette  Dry clean",242,Party,Printed,Bandhani,Poly Georgette,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
18652592,Dupatta Bazaar Maroon & Green Embroidered Dupatta with Thread Work,6999.0,Maroon,Dupatta Bazaar,0.0,0.0,"Maroon and green floral embroidered dupatta thread work,  taping borderDry Clean OnlyLength:  Width:",242,Party,Embroidered,Floral,Viscose Georgette,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
1411015,Dupatta Bazaar Red Block Print Cotton Silk Dupatta,449.0,Red,Dupatta Bazaar,27.0,3.7037037039999996,"Red block&nbsp;print&nbsp;dupatta with self-checked detail,&nbsp;has a zari woven border and&nbsp;tassels&nbsp;on both endsLength: 2.4 metres Width: 0.8 metreCotton silkHand-wash",242,Casual,Printed,Floral,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15514614,Dupatta Bazaar Red & Gold-Toned Printed Dupatta with Gotta Patti,1499.0,Red,Dupatta Bazaar,0.0,0.0,"Red and gold-toned striped printed dupatta gotta patti,  embellished borderPoly georgette  Dry cleanLength:&nbsp;2.40 metresWidth:&nbsp;0.9 meters",242,Party,Printed,Striped,Poly Georgette,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
18207372,Dupatta Bazaar Black & Gold-Toned Ethnic Motifs Embroidered Dupatta with Chikankari,1999.0,Black,Dupatta Bazaar,0.0,0.0,"Black and gold-toned ethnic motifs embroidered dupatta chikankari,  embellished borderLength: 2.40 mWidth: 90 cmNetHand wash",242,Party,Embroidered,Ethnic Motifs,Net,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
7241416,Dupatta Bazaar Yellow Woven Design Dupatta,899.0,Yellow,Dupatta Bazaar,0.0,0.0,"Mustard yellow woven design dupatta, has a woven design borderOne sizePoly ChiffonMachine-wash",242,Daily,Woven Design,Geometric,Poly Chiffon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
6581971,Dupatta Bazaar Blue & Gold-Toned Woven Design Dupatta,1499.0,Blue,Dupatta Bazaar,14.0,4.1428571430000005,"Swathe in the beautyof this gorgeous &amp; vibrant banarasiSilk Dupatta with intricate zari weaving,this banarasi dupatta is sure to make youlook your elegant best this season.The gold butti design weaving adds to the beauty of this creation.Length: 2.5 metersWidth: 1 meterPure SilkDry-clean",242,Party,Woven Design,Floral,Pure Silk,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
13041764,Dupatta Bazaar Women Red & Off-White Striped Dupatta,1399.0,Red,Dupatta Bazaar,5.0,4.2,"Red and off-white striped Gotta Patti Dupatta, has a pom pom and Gotta Patti detailing along the borderLength: 2.30 mWidth: 0.9 mMaterial: Poly chiffonHand wash",242,Party,Striped,Leheriya,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10711482,Dupatta Bazaar Women Sea Green & Gold-Coloured Zardozi Embroidered Dupatta,1699.0,Sea Green,Dupatta Bazaar,0.0,0.0,"Sea Green and Gold-coloured embroidered dupatta, zardozi, and has an embellished borderNetDry-cleanLength:&nbsp;2.35 mWidth: 90 cm",242,Party,Embroidered,Polka Dots,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
14160400,Dupatta Bazaar White & Black Embroidered Dupatta,999.0,White,Dupatta Bazaar,11.0,4.454545455,"White and Black embroidered Dupatta, thread work, and has a taping borderMaterial: Poly Chiffon  Hand WashLength: 2.30 metresWidth: 0.9 metre",242,Daily,Embroidered,Ethnic Motifs,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18652574,Dupatta Bazaar Black & Gold-Toned Ethnic Motifs Embroidered Dupatta with Zardozi,4599.0,Black,Dupatta Bazaar,0.0,0.0,"Black and gold-toned ethnic motifs embroidered dupatta zardozi,  embellished borderDry Clean OnlyLength:  Width:",242,Party,Embroidered,Ethnic Motifs,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
18273188,Dupatta Bazaar Burgundy & Silver-Toned Ethnic Motifs Embroidered Dupatta with Mirror Work,1999.0,Burgundy,Dupatta Bazaar,0.0,0.0,"Burgundy and silver-toned ethnic motifs embroidered dupatta mirror work,  embellished borderDry Clean only",242,Party,Embroidered,Ethnic Motifs,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
9260663,Dupatta Bazaar Blue Embroidered Dupatta,1299.0,Blue,Dupatta Bazaar,0.0,0.0,"Blue embroidered dupatta, gotta patti, fringed borderLength: 2.4 metresWidth: 90 centimetreSilk BlendHand-wash",242,Party,Embroidered,Floral,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13552260,Dupatta Bazaar Red & Yellow Woven Design Dupatta,1999.0,Red,Dupatta Bazaar,0.0,0.0,"Red and Yellow woven design Dupatta, has bandhani technique, and has a taping borderMaterial: Pure Silk  Dry CleanLength: 2.3 mWidth: 0.9 m",242,Party,Woven Design,Bandhani,Pure Silk,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
17545290,Dupatta Bazaar Red & Blue Printed Dupatta,899.0,Red,Dupatta Bazaar,0.0,0.0,"Red and blue floral printed dupatta,  tasselled borderHand WashLength:  Width:",242,Daily,Printed,Floral,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
2452454,Dupatta Bazaar Beige & Red Embroidered Dupatta,1399.0,Beige,Dupatta Bazaar,0.0,0.0,"Beige and red embroidered dupatta, has taping along the border.Cotton Blend Hand-washLength: 2.50""metresWidth: 1""metre",242,Party,Embroidered,Floral,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15799338,Dupatta Bazaar Maroon & Gold-Toned Dupatta,799.0,Maroon,Dupatta Bazaar,7.0,4.8571428569999995,"Maroon and gold-toned solid dupatta,  tasselled borderHandwashLength: 2.40"" metresWidth:&nbsp;0.9""meters",242,Daily,Solid,Solid,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15991912,Dupatta Bazaar Women White Embroidered Chiffon Dupatta,1499.0,White,Dupatta Bazaar,0.0,0.0,"White geometric embroidered dupatta with embellished borderPoly ChiffonHand WashDupatta (length x width):&nbsp;2.40""metres x 0.9""meters",242,Party,Embroidered,Geometric,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11497226,Dupatta Bazaar Red Solid Dupatta,999.0,Red,Dupatta Bazaar,36.0,4.0,"Red solid Dupatta, mirror work, and has an embellished borderLength: 2.4 metresWidth: 0.9 metreMaterial: Poly Chiffon Hand Wash",242,Party,Solid,Solid,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
1087795,Dupatta Bazaar Beige Dupatta,699.0,Beige,Dupatta Bazaar,7.0,3.428571429,"Beige woven dupatta, has crochet detail along the borderCottonMachine-washLength: 2.4 metres Width: 1 metre",242,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18976806,Dupatta Bazaar Green & Black Embroidered Dupatta with Thread Work,2399.0,Green,Dupatta Bazaar,0.0,0.0,"Green and black floral embroidered dupatta thread work,  tasselled borderDry Clean Only2.40 Meters * 0.9 Meters",242,Party,Embroidered,Floral,Poly Georgette,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
17662884,Dupatta Bazaar Gold-Toned Ethnic Motifs Embroidered Dupatta with Zardozi,2499.0,Gold,Dupatta Bazaar,0.0,0.0,"Gold-toned ethnic motifs embroidered dupatta zardozi,  embellished border2.5""meters*1.05""metersNetDry Clean Only",242,Party,Embroidered,Ethnic Motifs,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
12967738,Dupatta Bazaar Beige Embroidered Dupatta,899.0,Beige,Dupatta Bazaar,15.0,4.266666667,Beige embroidered Dupatta and has a tasselled borderLength: 2.3metresWidth: 0.9metreMaterial: Poly Chiffon  Hand Wash,242,Party,Embroidered,Ethnic Motifs,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
1087802,Dupatta Bazaar Multicoloured Printed Art Silk Dupatta,699.0,Multi,Dupatta Bazaar,14.0,3.214285714,"Multicoloured printed dupatta, has zari woven detail along the border, tassels on both endsLength: 2.2 metres Width: 1.1 metresArt silk&nbsp;Hand-wash cold",242,Daily,Printed,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11514856,Dupatta Bazaar Women Off-White & Green Sequinned Dupatta,1499.0,Off White,Dupatta Bazaar,8.0,4.25,"Off-White and Green solid Dupatta, sequinned, and has a taping borderLength: 2.30 metresWidth: 90 cmMaterial: Net Dry Clean",242,Party,Solid,Solid,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
6581979,Dupatta Bazaar Red & Gold-Toned Woven Design Dupatta,1499.0,Red,Dupatta Bazaar,6.0,4.666666667,"Swathe in the beautyof this gorgeous &amp; vibrant banarasiSilk Dupatta with intricate zari weaving,this banarasi dupatta is sure to make youlook your elegant best this season.The gold floral jaal weaving adds to the beauty of this creation.Length: 2.5 metersWidth: 1 meterPure Silk Dry-clean",242,Party,Woven Design,Floral,Pure Silk,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
15799376,Dupatta Bazaar Rust & Gold-Coloured Ethnic Motifs Woven Design Banarasi Dupatta with Zari,1499.0,Rust,Dupatta Bazaar,0.0,0.0,"Rust and gold-coloured ethnic motifs woven design dupatta zari, tasselled borderLength: 2.4 mWidth: 0.9 mBanarasi Silk BlendDry Clean",242,Party,Woven Design,Ethnic Motifs,Silk Blend,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
15799262,Dupatta Bazaar Orange & White Woven Design Pure Cotton Ikat Dupatta,899.0,Orange,Dupatta Bazaar,0.0,0.0,"Orange and white abstract woven design dupatta has ikat technique,,  fringed borderLength : 2.4 mWidth 0.9 mPure CottonMachine Wash",242,Daily,Woven Design,Abstract,Pure Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
